"US_10yryDate","US_10yryClose","US_10yry_hpft","US_10yry_hpfc"
2023-06-10,NA,3.5836403482947,0.166359651705297
2023-06-09,3.75,3.58352763412771,0.146472365872288
2023-06-08,3.73,3.58341498872711,0.206585011272888
2023-06-07,3.79,3.58330254140508,0.116697458594923
2023-06-06,3.7,3.58319050686772,0.10680949313228
2023-06-05,3.69,3.58307914805919,0.106920851940806
2023-06-04,3.69,3.5829687720744,0.107031227925602
2023-06-03,3.69,3.58285973020501,0.107140269794988
2023-06-02,3.69,3.58275241798512,0.0272475820148801
2023-06-01,3.61,3.58264727523634,0.0573527247636602
2023-05-31,3.64,3.58254475304324,0.10745524695676
2023-05-30,3.69,3.58244532619775,0.144221340468914
2023-05-29,3.72666666666667,3.58234951390948,0.180983819423849
2023-05-28,3.76333333333333,3.58225789500334,0.217742104996661
2023-05-26,3.8,3.58217112311567,0.247828876884331
2023-05-25,3.83,3.58208994188866,0.14791005811134
2023-05-24,3.73,3.58201519740696,0.117984802593036
2023-05-23,3.7,3.5819477968953,0.138052203104697
2023-05-22,3.72,3.5818886963486,0.131444636984731
2023-05-21,3.71333333333333,3.58183890882701,0.124827757839657
2023-05-20,3.70666666666667,3.58179950172458,0.118200498275418
2023-05-19,3.7,3.58177159403416,0.0682284059658431
2023-05-18,3.65,3.58175635360792,-0.0117563536079162
2023-05-17,3.57,3.58175497650093,-0.0417549765009253
2023-05-16,3.54,3.58176865390863,-0.0817686539086264
2023-05-15,3.5,3.58179855976663,-0.0951318930999598
2023-05-14,3.48666666666667,3.58184583421067,-0.10851250087734
2023-05-13,3.47333333333333,3.58191157805286,-0.121911578052865
2023-05-12,3.46,3.5819968472505,-0.191996847250502
2023-05-11,3.39,3.58210264736763,-0.152102647367633
2023-05-10,3.43,3.58222990460446,-0.0522299046044622
2023-05-09,3.53,3.58237948228807,-0.0623794822880715
2023-05-08,3.52,3.58255222215582,-0.102552222155816
2023-05-06,3.48,3.5827489401599,-0.142748940159904
2023-05-05,3.44,3.58297040986154,-0.212970409861536
2023-05-04,3.37,3.58321734581532,-0.203217345815318
2023-05-03,3.38,3.58349037454242,-0.143490374542423
2023-05-02,3.44,3.58379003856205,0.00620996143795055
2023-05-01,3.59,3.58411682108041,-0.0441168210804071
2023-04-30,3.54,3.58447120787054,-0.0944712078705448
2023-04-29,3.49,3.58485366646941,-0.144853666469406
2023-04-28,3.44,3.58526462536336,-0.0552646253633592
2023-04-27,3.53,3.58570445316203,-0.155704453162031
2023-04-26,3.43,3.58617349563098,-0.186173495630978
2023-04-25,3.4,3.58667203417375,-0.0666720341737523
2023-04-24,3.52,3.58720027323721,-0.0505336065705388
2023-04-23,3.53666666666667,3.58775838970872,-0.0344250563753857
2023-04-22,3.55333333333333,3.58834653958716,-0.018346539587162
2023-04-21,3.57,3.58896486464129,-0.0489648646412941
2023-04-20,3.54,3.58961349905637,0.0103865009436319
2023-04-19,3.6,3.59029255677731,-0.0102925567773139
2023-04-18,3.58,3.59100215604264,0.0089978439573638
2023-04-17,3.6,3.59174241083618,-0.0184090775028463
2023-04-16,3.57333333333333,3.59251343886113,-0.0458467721944648
2023-04-15,3.54666666666667,3.59331535021116,-0.0733153502111595
2023-04-14,3.52,3.59414823602869,-0.144148236028688
2023-04-13,3.45,3.5950121571506,-0.185012157150599
2023-04-12,3.41,3.59590711482855,-0.16590711482855
2023-04-11,3.43,3.59683303383777,-0.186833033837771
2023-04-10,3.41,3.59778977037409,-0.197789770374089
2023-04-09,3.4,3.59877710340395,-0.208777103403947
2023-04-07,3.39,3.59979473013564,-0.299794730135635
2023-04-06,3.3,3.60084226147737,-0.300842261477373
2023-04-05,3.3,3.60191918441426,-0.251919184414262
2023-04-04,3.35,3.60302486157518,-0.17302486157518
2023-04-03,3.43,3.60415855145582,-0.14415855145582
2023-04-02,3.46,3.60531944103043,-0.115319441030425
2023-04-01,3.49,3.60650665768387,-0.0865066576838717
2023-03-31,3.52,3.60771928113257,-0.0577192811325707
2023-03-30,3.55,3.6089563553346,-0.0389563553346029
2023-03-29,3.57,3.61021690038917,-0.0602169003891709
2023-03-28,3.55,3.61149992029251,-0.0814999202925078
2023-03-27,3.53,3.61280439414959,-0.132804394149589
2023-03-26,3.48,3.61412926737663,-0.184129267376627
2023-03-25,3.43,3.61547343049385,-0.23547343049385
2023-03-24,3.38,3.61683569790981,-0.236835697909812
2023-03-23,3.38,3.61821478669786,-0.138214786697861
2023-03-22,3.48,3.61960931603293,-0.0296093160329344
2023-03-21,3.59,3.62101784795758,-0.151017847957584
2023-03-20,3.47,3.62243893227507,-0.192438932275072
2023-03-19,3.43,3.62387105636391,-0.23387105636391
2023-03-17,3.39,3.62531262805609,-0.065312628056094
2023-03-16,3.56,3.62676195851076,-0.116761958510763
2023-03-15,3.51,3.62821733188942,0.0117826681105808
2023-03-14,3.64,3.62967698408888,-0.0796769840888783
2023-03-13,3.55,3.63113915587642,-0.00613915587642216
2023-03-12,3.625,3.63260205508408,0.0673979449159227
2023-03-10,3.7,3.6340638870062,0.295936112993803
2023-03-09,3.93,3.63552288479673,0.344477115203271
2023-03-08,3.98,3.63697740393772,0.333022596062283
2023-03-07,3.97,3.63842594230418,0.341574057695817
2023-03-06,3.98,3.63986713542929,0.336799531237381
2023-03-05,3.97666666666667,3.64129976003919,0.33203357329414
2023-03-04,3.97333333333333,3.64272273207945,0.32727726792055
2023-03-03,3.97,3.64413510474492,0.435864895255081
2023-03-02,4.08,3.64553606651374,0.364463933486256
2023-03-01,4.01,3.64692498603305,0.273075013966954
2023-02-28,3.92,3.64830138260474,0.27169861739526
2023-02-27,3.92,3.64966488840893,0.280335111591067
2023-02-26,3.93,3.65101524793501,0.288984752064995
